Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Slot Name,Slot Name with Unit,Year,Month
7,7,Powell.Pool Elevation,10-31-2036 23:59:00,3609.01,Pool Elevation,Pool Elevation (ft),2036,October
7,7,Powell.Pool Elevation,11-30-2036 23:59:00,3608.18,Pool Elevation,Pool Elevation (ft),2036,November
7,7,Powell.Pool Elevation,12-31-2036 23:59:00,3606.90,Pool Elevation,Pool Elevation (ft),2036,December
7,7,Powell.Pool Elevation,01-31-2037 23:59:00,3604.11,Pool Elevation,Pool Elevation (ft),2037,January
7,7,Powell.Pool Elevation,02-28-2037 23:59:00,3601.78,Pool Elevation,Pool Elevation (ft),2037,February
7,7,Powell.Pool Elevation,03-31-2037 23:59:00,3599.85,Pool Elevation,Pool Elevation (ft),2037,March
7,7,Powell.Pool Elevation,04-30-2037 23:59:00,3598.95,Pool Elevation,Pool Elevation (ft),2037,April
7,7,Powell.Pool Elevation,05-31-2037 23:59:00,3598.83,Pool Elevation,Pool Elevation (ft),2037,May
7,7,Powell.Pool Elevation,06-30-2037 23:59:00,3597.79,Pool Elevation,Pool Elevation (ft),2037,June
7,7,Powell.Pool Elevation,07-31-2037 23:59:00,3594.53,Pool Elevation,Pool Elevation (ft),2037,July
7,7,Powell.Pool Elevation,08-31-2037 23:59:00,3590.12,Pool Elevation,Pool Elevation (ft),2037,August
7,7,Powell.Pool Elevation,09-30-2037 23:59:00,3588.96,Pool Elevation,Pool Elevation (ft),2037,September
7,7,Powell.Pool Elevation,10-31-2037 23:59:00,3585.98,Pool Elevation,Pool Elevation (ft),2037,October
7,7,Powell.Pool Elevation,11-30-2037 23:59:00,3584.14,Pool Elevation,Pool Elevation (ft),2037,November
7,7,Powell.Pool Elevation,12-31-2037 23:59:00,3581.43,Pool Elevation,Pool Elevation (ft),2037,December
7,7,Powell.Pool Elevation,01-31-2038 23:59:00,3579.17,Pool Elevation,Pool Elevation (ft),2038,January
7,7,Powell.Pool Elevation,02-28-2038 23:59:00,3577.70,Pool Elevation,Pool Elevation (ft),2038,February
7,7,Powell.Pool Elevation,03-31-2038 23:59:00,3577.97,Pool Elevation,Pool Elevation (ft),2038,March
7,7,Powell.Pool Elevation,04-30-2038 23:59:00,3580.31,Pool Elevation,Pool Elevation (ft),2038,April
7,7,Powell.Pool Elevation,05-31-2038 23:59:00,3582.50,Pool Elevation,Pool Elevation (ft),2038,May
7,7,Powell.Pool Elevation,06-30-2038 23:59:00,3582.18,Pool Elevation,Pool Elevation (ft),2038,June
7,7,Powell.Pool Elevation,07-31-2038 23:59:00,3579.62,Pool Elevation,Pool Elevation (ft),2038,July
7,7,Powell.Pool Elevation,08-31-2038 23:59:00,3576.27,Pool Elevation,Pool Elevation (ft),2038,August
7,7,Powell.Pool Elevation,09-30-2038 23:59:00,3573.60,Pool Elevation,Pool Elevation (ft),2038,September
7,7,Powell.Pool Elevation,10-31-2038 23:59:00,3571.07,Pool Elevation,Pool Elevation (ft),2038,October
7,7,Powell.Pool Elevation,11-30-2038 23:59:00,3568.79,Pool Elevation,Pool Elevation (ft),2038,November
7,7,Powell.Pool Elevation,12-31-2038 23:59:00,3566.01,Pool Elevation,Pool Elevation (ft),2038,December
7,7,Powell.Pool Elevation,01-31-2039 23:59:00,3564.10,Pool Elevation,Pool Elevation (ft),2039,January
7,7,Powell.Pool Elevation,02-28-2039 23:59:00,3562.97,Pool Elevation,Pool Elevation (ft),2039,February
7,7,Powell.Pool Elevation,03-31-2039 23:59:00,3563.00,Pool Elevation,Pool Elevation (ft),2039,March
7,7,Powell.Pool Elevation,04-30-2039 23:59:00,3562.70,Pool Elevation,Pool Elevation (ft),2039,April
7,7,Powell.Pool Elevation,05-31-2039 23:59:00,3572.04,Pool Elevation,Pool Elevation (ft),2039,May
7,7,Powell.Pool Elevation,06-30-2039 23:59:00,3581.50,Pool Elevation,Pool Elevation (ft),2039,June
7,7,Powell.Pool Elevation,07-31-2039 23:59:00,3581.18,Pool Elevation,Pool Elevation (ft),2039,July
7,7,Powell.Pool Elevation,08-31-2039 23:59:00,3578.55,Pool Elevation,Pool Elevation (ft),2039,August
7,7,Powell.Pool Elevation,09-30-2039 23:59:00,3576.63,Pool Elevation,Pool Elevation (ft),2039,September
7,7,Powell.Pool Elevation,10-31-2039 23:59:00,3574.68,Pool Elevation,Pool Elevation (ft),2039,October
7,7,Powell.Pool Elevation,11-30-2039 23:59:00,3573.52,Pool Elevation,Pool Elevation (ft),2039,November
7,7,Powell.Pool Elevation,12-31-2039 23:59:00,3572.02,Pool Elevation,Pool Elevation (ft),2039,December
7,7,Powell.Pool Elevation,01-31-2040 23:59:00,3571.12,Pool Elevation,Pool Elevation (ft),2040,January
7,7,Powell.Pool Elevation,02-29-2040 23:59:00,3570.62,Pool Elevation,Pool Elevation (ft),2040,February
7,7,Powell.Pool Elevation,03-31-2040 23:59:00,3570.42,Pool Elevation,Pool Elevation (ft),2040,March
7,7,Powell.Pool Elevation,04-30-2040 23:59:00,3573.46,Pool Elevation,Pool Elevation (ft),2040,April
7,7,Powell.Pool Elevation,05-31-2040 23:59:00,3586.74,Pool Elevation,Pool Elevation (ft),2040,May
7,7,Powell.Pool Elevation,06-30-2040 23:59:00,3594.86,Pool Elevation,Pool Elevation (ft),2040,June
7,7,Powell.Pool Elevation,07-31-2040 23:59:00,3593.57,Pool Elevation,Pool Elevation (ft),2040,July
7,7,Powell.Pool Elevation,08-31-2040 23:59:00,3590.25,Pool Elevation,Pool Elevation (ft),2040,August
7,7,Powell.Pool Elevation,09-30-2040 23:59:00,3588.37,Pool Elevation,Pool Elevation (ft),2040,September
7,7,Powell.Pool Elevation,10-31-2040 23:59:00,3587.60,Pool Elevation,Pool Elevation (ft),2040,October
7,7,Powell.Pool Elevation,11-30-2040 23:59:00,3586.89,Pool Elevation,Pool Elevation (ft),2040,November
7,7,Powell.Pool Elevation,12-31-2040 23:59:00,3586.17,Pool Elevation,Pool Elevation (ft),2040,December
7,7,Powell.Pool Elevation,01-31-2041 23:59:00,3584.37,Pool Elevation,Pool Elevation (ft),2041,January
7,7,Powell.Pool Elevation,02-28-2041 23:59:00,3583.34,Pool Elevation,Pool Elevation (ft),2041,February
7,7,Powell.Pool Elevation,03-31-2041 23:59:00,3582.30,Pool Elevation,Pool Elevation (ft),2041,March
7,7,Powell.Pool Elevation,04-30-2041 23:59:00,3585.54,Pool Elevation,Pool Elevation (ft),2041,April
7,7,Powell.Pool Elevation,05-31-2041 23:59:00,3600.98,Pool Elevation,Pool Elevation (ft),2041,May
7,7,Powell.Pool Elevation,06-30-2041 23:59:00,3616.27,Pool Elevation,Pool Elevation (ft),2041,June
7,7,Powell.Pool Elevation,07-31-2041 23:59:00,3617.18,Pool Elevation,Pool Elevation (ft),2041,July
7,7,Powell.Pool Elevation,08-31-2041 23:59:00,3615.84,Pool Elevation,Pool Elevation (ft),2041,August
7,7,Powell.Pool Elevation,09-30-2041 23:59:00,3616.09,Pool Elevation,Pool Elevation (ft),2041,September
7,7,Powell.Pool Elevation,10-31-2041 23:59:00,3617.01,Pool Elevation,Pool Elevation (ft),2041,October
7,7,Powell.Pool Elevation,11-30-2041 23:59:00,3616.44,Pool Elevation,Pool Elevation (ft),2041,November
7,7,Powell.Pool Elevation,12-31-2041 23:59:00,3616.26,Pool Elevation,Pool Elevation (ft),2041,December
7,7,Powell.Pool Elevation,01-31-2042 23:59:00,3612.96,Pool Elevation,Pool Elevation (ft),2042,January
7,7,Powell.Pool Elevation,02-28-2042 23:59:00,3609.91,Pool Elevation,Pool Elevation (ft),2042,February
7,7,Powell.Pool Elevation,03-31-2042 23:59:00,3607.42,Pool Elevation,Pool Elevation (ft),2042,March
7,7,Powell.Pool Elevation,04-30-2042 23:59:00,3605.99,Pool Elevation,Pool Elevation (ft),2042,April
7,7,Powell.Pool Elevation,05-31-2042 23:59:00,3605.05,Pool Elevation,Pool Elevation (ft),2042,May
7,7,Powell.Pool Elevation,06-30-2042 23:59:00,3603.15,Pool Elevation,Pool Elevation (ft),2042,June
7,7,Powell.Pool Elevation,07-31-2042 23:59:00,3598.83,Pool Elevation,Pool Elevation (ft),2042,July
7,7,Powell.Pool Elevation,08-31-2042 23:59:00,3593.30,Pool Elevation,Pool Elevation (ft),2042,August
7,7,Powell.Pool Elevation,09-30-2042 23:59:00,3591.16,Pool Elevation,Pool Elevation (ft),2042,September
7,7,Powell.Pool Elevation,10-31-2042 23:59:00,3587.12,Pool Elevation,Pool Elevation (ft),2042,October
7,7,Powell.Pool Elevation,11-30-2042 23:59:00,3584.29,Pool Elevation,Pool Elevation (ft),2042,November
7,7,Powell.Pool Elevation,12-31-2042 23:59:00,3580.66,Pool Elevation,Pool Elevation (ft),2042,December
7,7,Powell.Pool Elevation,01-31-2043 23:59:00,3577.68,Pool Elevation,Pool Elevation (ft),2043,January
7,7,Powell.Pool Elevation,02-28-2043 23:59:00,3575.34,Pool Elevation,Pool Elevation (ft),2043,February
7,7,Powell.Pool Elevation,03-31-2043 23:59:00,3573.90,Pool Elevation,Pool Elevation (ft),2043,March
7,7,Powell.Pool Elevation,04-30-2043 23:59:00,3572.53,Pool Elevation,Pool Elevation (ft),2043,April
7,7,Powell.Pool Elevation,05-31-2043 23:59:00,3580.00,Pool Elevation,Pool Elevation (ft),2043,May
7,7,Powell.Pool Elevation,06-30-2043 23:59:00,3588.43,Pool Elevation,Pool Elevation (ft),2043,June
7,7,Powell.Pool Elevation,07-31-2043 23:59:00,3586.78,Pool Elevation,Pool Elevation (ft),2043,July
7,7,Powell.Pool Elevation,08-31-2043 23:59:00,3582.73,Pool Elevation,Pool Elevation (ft),2043,August
7,7,Powell.Pool Elevation,09-30-2043 23:59:00,3579.86,Pool Elevation,Pool Elevation (ft),2043,September
7,7,Powell.Pool Elevation,10-31-2043 23:59:00,3576.68,Pool Elevation,Pool Elevation (ft),2043,October
7,7,Powell.Pool Elevation,11-30-2043 23:59:00,3574.23,Pool Elevation,Pool Elevation (ft),2043,November
7,7,Powell.Pool Elevation,12-31-2043 23:59:00,3571.04,Pool Elevation,Pool Elevation (ft),2043,December
7,7,Powell.Pool Elevation,01-31-2044 23:59:00,3568.74,Pool Elevation,Pool Elevation (ft),2044,January
7,7,Powell.Pool Elevation,02-29-2044 23:59:00,3567.37,Pool Elevation,Pool Elevation (ft),2044,February
7,7,Powell.Pool Elevation,03-31-2044 23:59:00,3568.36,Pool Elevation,Pool Elevation (ft),2044,March
7,7,Powell.Pool Elevation,04-30-2044 23:59:00,3573.62,Pool Elevation,Pool Elevation (ft),2044,April
7,7,Powell.Pool Elevation,05-31-2044 23:59:00,3592.43,Pool Elevation,Pool Elevation (ft),2044,May
7,7,Powell.Pool Elevation,06-30-2044 23:59:00,3621.65,Pool Elevation,Pool Elevation (ft),2044,June
7,7,Powell.Pool Elevation,07-31-2044 23:59:00,3633.67,Pool Elevation,Pool Elevation (ft),2044,July
7,7,Powell.Pool Elevation,08-31-2044 23:59:00,3633.32,Pool Elevation,Pool Elevation (ft),2044,August
7,7,Powell.Pool Elevation,09-30-2044 23:59:00,3632.79,Pool Elevation,Pool Elevation (ft),2044,September
7,7,Powell.Pool Elevation,10-31-2044 23:59:00,3631.72,Pool Elevation,Pool Elevation (ft),2044,October
7,7,Powell.Pool Elevation,11-30-2044 23:59:00,3631.41,Pool Elevation,Pool Elevation (ft),2044,November
7,7,Powell.Pool Elevation,12-31-2044 23:59:00,3630.88,Pool Elevation,Pool Elevation (ft),2044,December
7,7,Powell.Pool Elevation,01-31-2045 23:59:00,3626.98,Pool Elevation,Pool Elevation (ft),2045,January
7,7,Powell.Pool Elevation,02-28-2045 23:59:00,3623.82,Pool Elevation,Pool Elevation (ft),2045,February
7,7,Powell.Pool Elevation,03-31-2045 23:59:00,3620.68,Pool Elevation,Pool Elevation (ft),2045,March
7,7,Powell.Pool Elevation,04-30-2045 23:59:00,3618.30,Pool Elevation,Pool Elevation (ft),2045,April
7,7,Powell.Pool Elevation,05-31-2045 23:59:00,3621.11,Pool Elevation,Pool Elevation (ft),2045,May
7,7,Powell.Pool Elevation,06-30-2045 23:59:00,3621.49,Pool Elevation,Pool Elevation (ft),2045,June
7,7,Powell.Pool Elevation,07-31-2045 23:59:00,3617.71,Pool Elevation,Pool Elevation (ft),2045,July
7,7,Powell.Pool Elevation,08-31-2045 23:59:00,3612.30,Pool Elevation,Pool Elevation (ft),2045,August
7,7,Powell.Pool Elevation,09-30-2045 23:59:00,3608.56,Pool Elevation,Pool Elevation (ft),2045,September
7,7,Powell.Pool Elevation,10-31-2045 23:59:00,3605.72,Pool Elevation,Pool Elevation (ft),2045,October
7,7,Powell.Pool Elevation,11-30-2045 23:59:00,3602.06,Pool Elevation,Pool Elevation (ft),2045,November
7,7,Powell.Pool Elevation,12-31-2045 23:59:00,3598.30,Pool Elevation,Pool Elevation (ft),2045,December
7,7,Powell.Pool Elevation,01-31-2046 23:59:00,3594.76,Pool Elevation,Pool Elevation (ft),2046,January
7,7,Powell.Pool Elevation,02-28-2046 23:59:00,3592.07,Pool Elevation,Pool Elevation (ft),2046,February
7,7,Powell.Pool Elevation,03-31-2046 23:59:00,3589.55,Pool Elevation,Pool Elevation (ft),2046,March
7,7,Powell.Pool Elevation,04-30-2046 23:59:00,3587.90,Pool Elevation,Pool Elevation (ft),2046,April
7,7,Powell.Pool Elevation,05-31-2046 23:59:00,3592.34,Pool Elevation,Pool Elevation (ft),2046,May
7,7,Powell.Pool Elevation,06-30-2046 23:59:00,3593.67,Pool Elevation,Pool Elevation (ft),2046,June
7,7,Powell.Pool Elevation,07-31-2046 23:59:00,3590.28,Pool Elevation,Pool Elevation (ft),2046,July
7,7,Powell.Pool Elevation,08-31-2046 23:59:00,3585.03,Pool Elevation,Pool Elevation (ft),2046,August
7,7,Powell.Pool Elevation,09-30-2046 23:59:00,3581.55,Pool Elevation,Pool Elevation (ft),2046,September
7,7,Powell.Pool Elevation,10-31-2046 23:59:00,3579.50,Pool Elevation,Pool Elevation (ft),2046,October
7,7,Powell.Pool Elevation,11-30-2046 23:59:00,3576.17,Pool Elevation,Pool Elevation (ft),2046,November
7,7,Powell.Pool Elevation,12-31-2046 23:59:00,3572.82,Pool Elevation,Pool Elevation (ft),2046,December
7,7,Powell.Pool Elevation,01-31-2047 23:59:00,3572.18,Pool Elevation,Pool Elevation (ft),2047,January
7,7,Powell.Pool Elevation,02-28-2047 23:59:00,3571.59,Pool Elevation,Pool Elevation (ft),2047,February
7,7,Powell.Pool Elevation,03-31-2047 23:59:00,3572.08,Pool Elevation,Pool Elevation (ft),2047,March
7,7,Powell.Pool Elevation,04-30-2047 23:59:00,3578.24,Pool Elevation,Pool Elevation (ft),2047,April
7,7,Powell.Pool Elevation,05-31-2047 23:59:00,3595.44,Pool Elevation,Pool Elevation (ft),2047,May
7,7,Powell.Pool Elevation,06-30-2047 23:59:00,3604.24,Pool Elevation,Pool Elevation (ft),2047,June
7,7,Powell.Pool Elevation,07-31-2047 23:59:00,3604.63,Pool Elevation,Pool Elevation (ft),2047,July
7,7,Powell.Pool Elevation,08-31-2047 23:59:00,3603.39,Pool Elevation,Pool Elevation (ft),2047,August
7,7,Powell.Pool Elevation,09-30-2047 23:59:00,3602.51,Pool Elevation,Pool Elevation (ft),2047,September
7,7,Powell.Pool Elevation,10-31-2047 23:59:00,3610.38,Pool Elevation,Pool Elevation (ft),2047,October
7,7,Powell.Pool Elevation,11-30-2047 23:59:00,3611.20,Pool Elevation,Pool Elevation (ft),2047,November
7,7,Powell.Pool Elevation,12-31-2047 23:59:00,3611.36,Pool Elevation,Pool Elevation (ft),2047,December
7,7,Powell.Pool Elevation,01-31-2048 23:59:00,3609.55,Pool Elevation,Pool Elevation (ft),2048,January
7,7,Powell.Pool Elevation,02-29-2048 23:59:00,3607.63,Pool Elevation,Pool Elevation (ft),2048,February
7,7,Powell.Pool Elevation,03-31-2048 23:59:00,3606.29,Pool Elevation,Pool Elevation (ft),2048,March
7,7,Powell.Pool Elevation,04-30-2048 23:59:00,3610.27,Pool Elevation,Pool Elevation (ft),2048,April
7,7,Powell.Pool Elevation,05-31-2048 23:59:00,3622.14,Pool Elevation,Pool Elevation (ft),2048,May
7,7,Powell.Pool Elevation,06-30-2048 23:59:00,3628.16,Pool Elevation,Pool Elevation (ft),2048,June
7,7,Powell.Pool Elevation,07-31-2048 23:59:00,3626.87,Pool Elevation,Pool Elevation (ft),2048,July
7,7,Powell.Pool Elevation,08-31-2048 23:59:00,3624.43,Pool Elevation,Pool Elevation (ft),2048,August
7,7,Powell.Pool Elevation,09-30-2048 23:59:00,3622.54,Pool Elevation,Pool Elevation (ft),2048,September
7,7,Powell.Pool Elevation,10-31-2048 23:59:00,3628.38,Pool Elevation,Pool Elevation (ft),2048,October
7,7,Powell.Pool Elevation,11-30-2048 23:59:00,3628.05,Pool Elevation,Pool Elevation (ft),2048,November
7,7,Powell.Pool Elevation,12-31-2048 23:59:00,3627.15,Pool Elevation,Pool Elevation (ft),2048,December
7,7,Powell.Pool Elevation,01-31-2049 23:59:00,3623.84,Pool Elevation,Pool Elevation (ft),2049,January
7,7,Powell.Pool Elevation,02-28-2049 23:59:00,3620.82,Pool Elevation,Pool Elevation (ft),2049,February
7,7,Powell.Pool Elevation,03-31-2049 23:59:00,3618.56,Pool Elevation,Pool Elevation (ft),2049,March
7,7,Powell.Pool Elevation,04-30-2049 23:59:00,3618.94,Pool Elevation,Pool Elevation (ft),2049,April
7,7,Powell.Pool Elevation,05-31-2049 23:59:00,3623.89,Pool Elevation,Pool Elevation (ft),2049,May
7,7,Powell.Pool Elevation,06-30-2049 23:59:00,3635.02,Pool Elevation,Pool Elevation (ft),2049,June
7,7,Powell.Pool Elevation,07-31-2049 23:59:00,3632.59,Pool Elevation,Pool Elevation (ft),2049,July
7,7,Powell.Pool Elevation,08-31-2049 23:59:00,3629.66,Pool Elevation,Pool Elevation (ft),2049,August
7,7,Powell.Pool Elevation,09-30-2049 23:59:00,3626.92,Pool Elevation,Pool Elevation (ft),2049,September
7,7,Powell.Pool Elevation,10-31-2049 23:59:00,3625.10,Pool Elevation,Pool Elevation (ft),2049,October
7,7,Powell.Pool Elevation,11-30-2049 23:59:00,3622.44,Pool Elevation,Pool Elevation (ft),2049,November
7,7,Powell.Pool Elevation,12-31-2049 23:59:00,3620.51,Pool Elevation,Pool Elevation (ft),2049,December
7,7,Powell.Pool Elevation,01-31-2050 23:59:00,3616.79,Pool Elevation,Pool Elevation (ft),2050,January
7,7,Powell.Pool Elevation,02-28-2050 23:59:00,3613.93,Pool Elevation,Pool Elevation (ft),2050,February
7,7,Powell.Pool Elevation,03-31-2050 23:59:00,3611.01,Pool Elevation,Pool Elevation (ft),2050,March
7,7,Powell.Pool Elevation,04-30-2050 23:59:00,3611.90,Pool Elevation,Pool Elevation (ft),2050,April
7,7,Powell.Pool Elevation,05-31-2050 23:59:00,3620.95,Pool Elevation,Pool Elevation (ft),2050,May
7,7,Powell.Pool Elevation,06-30-2050 23:59:00,3633.60,Pool Elevation,Pool Elevation (ft),2050,June
7,7,Powell.Pool Elevation,07-31-2050 23:59:00,3632.40,Pool Elevation,Pool Elevation (ft),2050,July
7,7,Powell.Pool Elevation,08-31-2050 23:59:00,3629.06,Pool Elevation,Pool Elevation (ft),2050,August
7,7,Powell.Pool Elevation,09-30-2050 23:59:00,3627.89,Pool Elevation,Pool Elevation (ft),2050,September
7,7,Powell.Pool Elevation,10-31-2050 23:59:00,3627.55,Pool Elevation,Pool Elevation (ft),2050,October
7,7,Powell.Pool Elevation,11-30-2050 23:59:00,3625.66,Pool Elevation,Pool Elevation (ft),2050,November
7,7,Powell.Pool Elevation,12-31-2050 23:59:00,3623.61,Pool Elevation,Pool Elevation (ft),2050,December
7,7,Powell.Pool Elevation,01-31-2051 23:59:00,3620.67,Pool Elevation,Pool Elevation (ft),2051,January
7,7,Powell.Pool Elevation,02-28-2051 23:59:00,3618.06,Pool Elevation,Pool Elevation (ft),2051,February
7,7,Powell.Pool Elevation,03-31-2051 23:59:00,3616.49,Pool Elevation,Pool Elevation (ft),2051,March
7,7,Powell.Pool Elevation,04-30-2051 23:59:00,3617.90,Pool Elevation,Pool Elevation (ft),2051,April
7,7,Powell.Pool Elevation,05-31-2051 23:59:00,3623.01,Pool Elevation,Pool Elevation (ft),2051,May
7,7,Powell.Pool Elevation,06-30-2051 23:59:00,3634.38,Pool Elevation,Pool Elevation (ft),2051,June
7,7,Powell.Pool Elevation,07-31-2051 23:59:00,3632.52,Pool Elevation,Pool Elevation (ft),2051,July
7,7,Powell.Pool Elevation,08-31-2051 23:59:00,3630.39,Pool Elevation,Pool Elevation (ft),2051,August
7,7,Powell.Pool Elevation,09-30-2051 23:59:00,3628.60,Pool Elevation,Pool Elevation (ft),2051,September
7,7,Powell.Pool Elevation,10-31-2051 23:59:00,3627.23,Pool Elevation,Pool Elevation (ft),2051,October
7,7,Powell.Pool Elevation,11-30-2051 23:59:00,3625.36,Pool Elevation,Pool Elevation (ft),2051,November
7,7,Powell.Pool Elevation,12-31-2051 23:59:00,3624.28,Pool Elevation,Pool Elevation (ft),2051,December
7,7,Powell.Pool Elevation,01-31-2052 23:59:00,3622.58,Pool Elevation,Pool Elevation (ft),2052,January
7,7,Powell.Pool Elevation,02-29-2052 23:59:00,3622.14,Pool Elevation,Pool Elevation (ft),2052,February
7,7,Powell.Pool Elevation,03-31-2052 23:59:00,3623.20,Pool Elevation,Pool Elevation (ft),2052,March
7,7,Powell.Pool Elevation,04-30-2052 23:59:00,3628.22,Pool Elevation,Pool Elevation (ft),2052,April
7,7,Powell.Pool Elevation,05-31-2052 23:59:00,3643.82,Pool Elevation,Pool Elevation (ft),2052,May
7,7,Powell.Pool Elevation,06-30-2052 23:59:00,3656.04,Pool Elevation,Pool Elevation (ft),2052,June
7,7,Powell.Pool Elevation,07-31-2052 23:59:00,3656.22,Pool Elevation,Pool Elevation (ft),2052,July
7,7,Powell.Pool Elevation,08-31-2052 23:59:00,3654.04,Pool Elevation,Pool Elevation (ft),2052,August
7,7,Powell.Pool Elevation,09-30-2052 23:59:00,3652.21,Pool Elevation,Pool Elevation (ft),2052,September
7,7,Powell.Pool Elevation,10-31-2052 23:59:00,3650.90,Pool Elevation,Pool Elevation (ft),2052,October
7,7,Powell.Pool Elevation,11-30-2052 23:59:00,3649.46,Pool Elevation,Pool Elevation (ft),2052,November
7,7,Powell.Pool Elevation,12-31-2052 23:59:00,3647.82,Pool Elevation,Pool Elevation (ft),2052,December
7,7,Powell.Pool Elevation,01-31-2053 23:59:00,3644.73,Pool Elevation,Pool Elevation (ft),2053,January
7,7,Powell.Pool Elevation,02-28-2053 23:59:00,3641.74,Pool Elevation,Pool Elevation (ft),2053,February
7,7,Powell.Pool Elevation,03-31-2053 23:59:00,3638.98,Pool Elevation,Pool Elevation (ft),2053,March
7,7,Powell.Pool Elevation,04-30-2053 23:59:00,3639.13,Pool Elevation,Pool Elevation (ft),2053,April
7,7,Powell.Pool Elevation,05-31-2053 23:59:00,3654.71,Pool Elevation,Pool Elevation (ft),2053,May
7,7,Powell.Pool Elevation,06-30-2053 23:59:00,3661.88,Pool Elevation,Pool Elevation (ft),2053,June
7,7,Powell.Pool Elevation,07-31-2053 23:59:00,3661.52,Pool Elevation,Pool Elevation (ft),2053,July
7,7,Powell.Pool Elevation,08-31-2053 23:59:00,3656.71,Pool Elevation,Pool Elevation (ft),2053,August
7,7,Powell.Pool Elevation,09-30-2053 23:59:00,3653.72,Pool Elevation,Pool Elevation (ft),2053,September
7,7,Powell.Pool Elevation,10-31-2053 23:59:00,3650.62,Pool Elevation,Pool Elevation (ft),2053,October
7,7,Powell.Pool Elevation,11-30-2053 23:59:00,3647.77,Pool Elevation,Pool Elevation (ft),2053,November
7,7,Powell.Pool Elevation,12-31-2053 23:59:00,3644.35,Pool Elevation,Pool Elevation (ft),2053,December
7,7,Powell.Pool Elevation,01-31-2054 23:59:00,3640.47,Pool Elevation,Pool Elevation (ft),2054,January
7,7,Powell.Pool Elevation,02-28-2054 23:59:00,3637.50,Pool Elevation,Pool Elevation (ft),2054,February
7,7,Powell.Pool Elevation,03-31-2054 23:59:00,3635.25,Pool Elevation,Pool Elevation (ft),2054,March
7,7,Powell.Pool Elevation,04-30-2054 23:59:00,3634.26,Pool Elevation,Pool Elevation (ft),2054,April
7,7,Powell.Pool Elevation,05-31-2054 23:59:00,3641.54,Pool Elevation,Pool Elevation (ft),2054,May
7,7,Powell.Pool Elevation,06-30-2054 23:59:00,3651.86,Pool Elevation,Pool Elevation (ft),2054,June
7,7,Powell.Pool Elevation,07-31-2054 23:59:00,3650.36,Pool Elevation,Pool Elevation (ft),2054,July
7,7,Powell.Pool Elevation,08-31-2054 23:59:00,3645.71,Pool Elevation,Pool Elevation (ft),2054,August
7,7,Powell.Pool Elevation,09-30-2054 23:59:00,3643.35,Pool Elevation,Pool Elevation (ft),2054,September
7,7,Powell.Pool Elevation,10-31-2054 23:59:00,3640.96,Pool Elevation,Pool Elevation (ft),2054,October
7,7,Powell.Pool Elevation,11-30-2054 23:59:00,3638.03,Pool Elevation,Pool Elevation (ft),2054,November
7,7,Powell.Pool Elevation,12-31-2054 23:59:00,3634.97,Pool Elevation,Pool Elevation (ft),2054,December
7,7,Powell.Pool Elevation,01-31-2055 23:59:00,3631.69,Pool Elevation,Pool Elevation (ft),2055,January
7,7,Powell.Pool Elevation,02-28-2055 23:59:00,3629.29,Pool Elevation,Pool Elevation (ft),2055,February
7,7,Powell.Pool Elevation,03-31-2055 23:59:00,3629.01,Pool Elevation,Pool Elevation (ft),2055,March
7,7,Powell.Pool Elevation,04-30-2055 23:59:00,3631.46,Pool Elevation,Pool Elevation (ft),2055,April
7,7,Powell.Pool Elevation,05-31-2055 23:59:00,3645.84,Pool Elevation,Pool Elevation (ft),2055,May
7,7,Powell.Pool Elevation,06-30-2055 23:59:00,3666.00,Pool Elevation,Pool Elevation (ft),2055,June
7,7,Powell.Pool Elevation,07-31-2055 23:59:00,3675.20,Pool Elevation,Pool Elevation (ft),2055,July
7,7,Powell.Pool Elevation,08-31-2055 23:59:00,3673.30,Pool Elevation,Pool Elevation (ft),2055,August
7,7,Powell.Pool Elevation,09-30-2055 23:59:00,3671.03,Pool Elevation,Pool Elevation (ft),2055,September
7,7,Powell.Pool Elevation,10-31-2055 23:59:00,3668.74,Pool Elevation,Pool Elevation (ft),2055,October
7,7,Powell.Pool Elevation,11-30-2055 23:59:00,3667.21,Pool Elevation,Pool Elevation (ft),2055,November
7,7,Powell.Pool Elevation,12-31-2055 23:59:00,3665.48,Pool Elevation,Pool Elevation (ft),2055,December
7,7,Powell.Pool Elevation,01-31-2056 23:59:00,3661.68,Pool Elevation,Pool Elevation (ft),2056,January
7,7,Powell.Pool Elevation,02-29-2056 23:59:00,3659.02,Pool Elevation,Pool Elevation (ft),2056,February
7,7,Powell.Pool Elevation,03-31-2056 23:59:00,3656.54,Pool Elevation,Pool Elevation (ft),2056,March
7,7,Powell.Pool Elevation,04-30-2056 23:59:00,3656.82,Pool Elevation,Pool Elevation (ft),2056,April
7,7,Powell.Pool Elevation,05-31-2056 23:59:00,3668.93,Pool Elevation,Pool Elevation (ft),2056,May
7,7,Powell.Pool Elevation,06-30-2056 23:59:00,3684.19,Pool Elevation,Pool Elevation (ft),2056,June
7,7,Powell.Pool Elevation,07-31-2056 23:59:00,3686.39,Pool Elevation,Pool Elevation (ft),2056,July
7,7,Powell.Pool Elevation,08-31-2056 23:59:00,3682.53,Pool Elevation,Pool Elevation (ft),2056,August
7,7,Powell.Pool Elevation,09-30-2056 23:59:00,3679.37,Pool Elevation,Pool Elevation (ft),2056,September
