Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Slot Name,Slot Name with Unit,Year,Month
11,11,Powell.Pool Elevation,04-30-2037 23:59:00,3560.25,Pool Elevation,Pool Elevation (ft),2037,April
11,11,Powell.Pool Elevation,05-31-2037 23:59:00,3577.27,Pool Elevation,Pool Elevation (ft),2037,May
11,11,Powell.Pool Elevation,06-30-2037 23:59:00,3584.95,Pool Elevation,Pool Elevation (ft),2037,June
11,11,Powell.Pool Elevation,07-31-2037 23:59:00,3582.83,Pool Elevation,Pool Elevation (ft),2037,July
11,11,Powell.Pool Elevation,08-31-2037 23:59:00,3579.91,Pool Elevation,Pool Elevation (ft),2037,August
11,11,Powell.Pool Elevation,09-30-2037 23:59:00,3578.32,Pool Elevation,Pool Elevation (ft),2037,September
11,11,Powell.Pool Elevation,10-31-2037 23:59:00,3575.30,Pool Elevation,Pool Elevation (ft),2037,October
11,11,Powell.Pool Elevation,11-30-2037 23:59:00,3573.10,Pool Elevation,Pool Elevation (ft),2037,November
11,11,Powell.Pool Elevation,12-31-2037 23:59:00,3570.12,Pool Elevation,Pool Elevation (ft),2037,December
11,11,Powell.Pool Elevation,01-31-2038 23:59:00,3566.20,Pool Elevation,Pool Elevation (ft),2038,January
11,11,Powell.Pool Elevation,02-28-2038 23:59:00,3563.40,Pool Elevation,Pool Elevation (ft),2038,February
11,11,Powell.Pool Elevation,03-31-2038 23:59:00,3559.88,Pool Elevation,Pool Elevation (ft),2038,March
11,11,Powell.Pool Elevation,04-30-2038 23:59:00,3557.19,Pool Elevation,Pool Elevation (ft),2038,April
11,11,Powell.Pool Elevation,05-31-2038 23:59:00,3562.64,Pool Elevation,Pool Elevation (ft),2038,May
11,11,Powell.Pool Elevation,06-30-2038 23:59:00,3567.75,Pool Elevation,Pool Elevation (ft),2038,June
11,11,Powell.Pool Elevation,07-31-2038 23:59:00,3565.61,Pool Elevation,Pool Elevation (ft),2038,July
11,11,Powell.Pool Elevation,08-31-2038 23:59:00,3562.34,Pool Elevation,Pool Elevation (ft),2038,August
11,11,Powell.Pool Elevation,09-30-2038 23:59:00,3564.91,Pool Elevation,Pool Elevation (ft),2038,September
11,11,Powell.Pool Elevation,10-31-2038 23:59:00,3564.45,Pool Elevation,Pool Elevation (ft),2038,October
11,11,Powell.Pool Elevation,11-30-2038 23:59:00,3564.43,Pool Elevation,Pool Elevation (ft),2038,November
11,11,Powell.Pool Elevation,12-31-2038 23:59:00,3561.99,Pool Elevation,Pool Elevation (ft),2038,December
11,11,Powell.Pool Elevation,01-31-2039 23:59:00,3558.64,Pool Elevation,Pool Elevation (ft),2039,January
11,11,Powell.Pool Elevation,02-28-2039 23:59:00,3555.59,Pool Elevation,Pool Elevation (ft),2039,February
11,11,Powell.Pool Elevation,03-31-2039 23:59:00,3552.92,Pool Elevation,Pool Elevation (ft),2039,March
11,11,Powell.Pool Elevation,04-30-2039 23:59:00,3551.51,Pool Elevation,Pool Elevation (ft),2039,April
11,11,Powell.Pool Elevation,05-31-2039 23:59:00,3551.51,Pool Elevation,Pool Elevation (ft),2039,May
11,11,Powell.Pool Elevation,06-30-2039 23:59:00,3550.32,Pool Elevation,Pool Elevation (ft),2039,June
11,11,Powell.Pool Elevation,07-31-2039 23:59:00,3546.21,Pool Elevation,Pool Elevation (ft),2039,July
11,11,Powell.Pool Elevation,08-31-2039 23:59:00,3540.61,Pool Elevation,Pool Elevation (ft),2039,August
11,11,Powell.Pool Elevation,09-30-2039 23:59:00,3539.00,Pool Elevation,Pool Elevation (ft),2039,September
11,11,Powell.Pool Elevation,10-31-2039 23:59:00,3536.53,Pool Elevation,Pool Elevation (ft),2039,October
11,11,Powell.Pool Elevation,11-30-2039 23:59:00,3535.65,Pool Elevation,Pool Elevation (ft),2039,November
11,11,Powell.Pool Elevation,12-31-2039 23:59:00,3532.97,Pool Elevation,Pool Elevation (ft),2039,December
11,11,Powell.Pool Elevation,01-31-2040 23:59:00,3529.82,Pool Elevation,Pool Elevation (ft),2040,January
11,11,Powell.Pool Elevation,02-29-2040 23:59:00,3528.00,Pool Elevation,Pool Elevation (ft),2040,February
11,11,Powell.Pool Elevation,03-31-2040 23:59:00,3527.37,Pool Elevation,Pool Elevation (ft),2040,March
11,11,Powell.Pool Elevation,04-30-2040 23:59:00,3526.50,Pool Elevation,Pool Elevation (ft),2040,April
11,11,Powell.Pool Elevation,05-31-2040 23:59:00,3537.28,Pool Elevation,Pool Elevation (ft),2040,May
11,11,Powell.Pool Elevation,06-30-2040 23:59:00,3547.78,Pool Elevation,Pool Elevation (ft),2040,June
11,11,Powell.Pool Elevation,07-31-2040 23:59:00,3546.94,Pool Elevation,Pool Elevation (ft),2040,July
11,11,Powell.Pool Elevation,08-31-2040 23:59:00,3543.17,Pool Elevation,Pool Elevation (ft),2040,August
11,11,Powell.Pool Elevation,09-30-2040 23:59:00,3540.60,Pool Elevation,Pool Elevation (ft),2040,September
11,11,Powell.Pool Elevation,10-31-2040 23:59:00,3538.00,Pool Elevation,Pool Elevation (ft),2040,October
11,11,Powell.Pool Elevation,11-30-2040 23:59:00,3536.24,Pool Elevation,Pool Elevation (ft),2040,November
11,11,Powell.Pool Elevation,12-31-2040 23:59:00,3533.38,Pool Elevation,Pool Elevation (ft),2040,December
11,11,Powell.Pool Elevation,01-31-2041 23:59:00,3531.69,Pool Elevation,Pool Elevation (ft),2041,January
11,11,Powell.Pool Elevation,02-28-2041 23:59:00,3531.69,Pool Elevation,Pool Elevation (ft),2041,February
11,11,Powell.Pool Elevation,03-31-2041 23:59:00,3532.53,Pool Elevation,Pool Elevation (ft),2041,March
11,11,Powell.Pool Elevation,04-30-2041 23:59:00,3537.14,Pool Elevation,Pool Elevation (ft),2041,April
11,11,Powell.Pool Elevation,05-31-2041 23:59:00,3562.26,Pool Elevation,Pool Elevation (ft),2041,May
11,11,Powell.Pool Elevation,06-30-2041 23:59:00,3591.05,Pool Elevation,Pool Elevation (ft),2041,June
11,11,Powell.Pool Elevation,07-31-2041 23:59:00,3598.19,Pool Elevation,Pool Elevation (ft),2041,July
11,11,Powell.Pool Elevation,08-31-2041 23:59:00,3597.40,Pool Elevation,Pool Elevation (ft),2041,August
11,11,Powell.Pool Elevation,09-30-2041 23:59:00,3596.51,Pool Elevation,Pool Elevation (ft),2041,September
11,11,Powell.Pool Elevation,10-31-2041 23:59:00,3594.16,Pool Elevation,Pool Elevation (ft),2041,October
11,11,Powell.Pool Elevation,11-30-2041 23:59:00,3592.18,Pool Elevation,Pool Elevation (ft),2041,November
11,11,Powell.Pool Elevation,12-31-2041 23:59:00,3589.05,Pool Elevation,Pool Elevation (ft),2041,December
11,11,Powell.Pool Elevation,01-31-2042 23:59:00,3585.98,Pool Elevation,Pool Elevation (ft),2042,January
11,11,Powell.Pool Elevation,02-28-2042 23:59:00,3584.72,Pool Elevation,Pool Elevation (ft),2042,February
11,11,Powell.Pool Elevation,03-31-2042 23:59:00,3585.31,Pool Elevation,Pool Elevation (ft),2042,March
11,11,Powell.Pool Elevation,04-30-2042 23:59:00,3590.45,Pool Elevation,Pool Elevation (ft),2042,April
11,11,Powell.Pool Elevation,05-31-2042 23:59:00,3609.88,Pool Elevation,Pool Elevation (ft),2042,May
11,11,Powell.Pool Elevation,06-30-2042 23:59:00,3624.51,Pool Elevation,Pool Elevation (ft),2042,June
11,11,Powell.Pool Elevation,07-31-2042 23:59:00,3624.54,Pool Elevation,Pool Elevation (ft),2042,July
11,11,Powell.Pool Elevation,08-31-2042 23:59:00,3621.59,Pool Elevation,Pool Elevation (ft),2042,August
11,11,Powell.Pool Elevation,09-30-2042 23:59:00,3619.05,Pool Elevation,Pool Elevation (ft),2042,September
11,11,Powell.Pool Elevation,10-31-2042 23:59:00,3616.36,Pool Elevation,Pool Elevation (ft),2042,October
11,11,Powell.Pool Elevation,11-30-2042 23:59:00,3613.19,Pool Elevation,Pool Elevation (ft),2042,November
11,11,Powell.Pool Elevation,12-31-2042 23:59:00,3608.86,Pool Elevation,Pool Elevation (ft),2042,December
11,11,Powell.Pool Elevation,01-31-2043 23:59:00,3603.66,Pool Elevation,Pool Elevation (ft),2043,January
11,11,Powell.Pool Elevation,02-28-2043 23:59:00,3598.37,Pool Elevation,Pool Elevation (ft),2043,February
11,11,Powell.Pool Elevation,03-31-2043 23:59:00,3592.96,Pool Elevation,Pool Elevation (ft),2043,March
11,11,Powell.Pool Elevation,04-30-2043 23:59:00,3588.91,Pool Elevation,Pool Elevation (ft),2043,April
11,11,Powell.Pool Elevation,05-31-2043 23:59:00,3585.69,Pool Elevation,Pool Elevation (ft),2043,May
11,11,Powell.Pool Elevation,06-30-2043 23:59:00,3581.35,Pool Elevation,Pool Elevation (ft),2043,June
11,11,Powell.Pool Elevation,07-31-2043 23:59:00,3574.00,Pool Elevation,Pool Elevation (ft),2043,July
11,11,Powell.Pool Elevation,08-31-2043 23:59:00,3564.86,Pool Elevation,Pool Elevation (ft),2043,August
11,11,Powell.Pool Elevation,09-30-2043 23:59:00,3560.20,Pool Elevation,Pool Elevation (ft),2043,September
11,11,Powell.Pool Elevation,10-31-2043 23:59:00,3555.52,Pool Elevation,Pool Elevation (ft),2043,October
11,11,Powell.Pool Elevation,11-30-2043 23:59:00,3551.95,Pool Elevation,Pool Elevation (ft),2043,November
11,11,Powell.Pool Elevation,12-31-2043 23:59:00,3546.42,Pool Elevation,Pool Elevation (ft),2043,December
11,11,Powell.Pool Elevation,01-31-2044 23:59:00,3541.19,Pool Elevation,Pool Elevation (ft),2044,January
11,11,Powell.Pool Elevation,02-29-2044 23:59:00,3536.89,Pool Elevation,Pool Elevation (ft),2044,February
11,11,Powell.Pool Elevation,03-31-2044 23:59:00,3533.67,Pool Elevation,Pool Elevation (ft),2044,March
11,11,Powell.Pool Elevation,04-30-2044 23:59:00,3534.53,Pool Elevation,Pool Elevation (ft),2044,April
11,11,Powell.Pool Elevation,05-31-2044 23:59:00,3540.75,Pool Elevation,Pool Elevation (ft),2044,May
11,11,Powell.Pool Elevation,06-30-2044 23:59:00,3561.62,Pool Elevation,Pool Elevation (ft),2044,June
11,11,Powell.Pool Elevation,07-31-2044 23:59:00,3559.16,Pool Elevation,Pool Elevation (ft),2044,July
11,11,Powell.Pool Elevation,08-31-2044 23:59:00,3555.23,Pool Elevation,Pool Elevation (ft),2044,August
11,11,Powell.Pool Elevation,09-30-2044 23:59:00,3551.50,Pool Elevation,Pool Elevation (ft),2044,September
11,11,Powell.Pool Elevation,10-31-2044 23:59:00,3550.37,Pool Elevation,Pool Elevation (ft),2044,October
11,11,Powell.Pool Elevation,11-30-2044 23:59:00,3548.58,Pool Elevation,Pool Elevation (ft),2044,November
11,11,Powell.Pool Elevation,12-31-2044 23:59:00,3547.12,Pool Elevation,Pool Elevation (ft),2044,December
11,11,Powell.Pool Elevation,01-31-2045 23:59:00,3543.81,Pool Elevation,Pool Elevation (ft),2045,January
11,11,Powell.Pool Elevation,02-28-2045 23:59:00,3542.31,Pool Elevation,Pool Elevation (ft),2045,February
11,11,Powell.Pool Elevation,03-31-2045 23:59:00,3541.52,Pool Elevation,Pool Elevation (ft),2045,March
11,11,Powell.Pool Elevation,04-30-2045 23:59:00,3544.91,Pool Elevation,Pool Elevation (ft),2045,April
11,11,Powell.Pool Elevation,05-31-2045 23:59:00,3570.75,Pool Elevation,Pool Elevation (ft),2045,May
11,11,Powell.Pool Elevation,06-30-2045 23:59:00,3596.56,Pool Elevation,Pool Elevation (ft),2045,June
11,11,Powell.Pool Elevation,07-31-2045 23:59:00,3603.13,Pool Elevation,Pool Elevation (ft),2045,July
11,11,Powell.Pool Elevation,08-31-2045 23:59:00,3600.77,Pool Elevation,Pool Elevation (ft),2045,August
11,11,Powell.Pool Elevation,09-30-2045 23:59:00,3598.68,Pool Elevation,Pool Elevation (ft),2045,September
11,11,Powell.Pool Elevation,10-31-2045 23:59:00,3596.09,Pool Elevation,Pool Elevation (ft),2045,October
11,11,Powell.Pool Elevation,11-30-2045 23:59:00,3594.00,Pool Elevation,Pool Elevation (ft),2045,November
11,11,Powell.Pool Elevation,12-31-2045 23:59:00,3590.56,Pool Elevation,Pool Elevation (ft),2045,December
11,11,Powell.Pool Elevation,01-31-2046 23:59:00,3586.75,Pool Elevation,Pool Elevation (ft),2046,January
11,11,Powell.Pool Elevation,02-28-2046 23:59:00,3584.42,Pool Elevation,Pool Elevation (ft),2046,February
11,11,Powell.Pool Elevation,03-31-2046 23:59:00,3582.25,Pool Elevation,Pool Elevation (ft),2046,March
11,11,Powell.Pool Elevation,04-30-2046 23:59:00,3580.16,Pool Elevation,Pool Elevation (ft),2046,April
11,11,Powell.Pool Elevation,05-31-2046 23:59:00,3585.01,Pool Elevation,Pool Elevation (ft),2046,May
11,11,Powell.Pool Elevation,06-30-2046 23:59:00,3601.36,Pool Elevation,Pool Elevation (ft),2046,June
11,11,Powell.Pool Elevation,07-31-2046 23:59:00,3600.96,Pool Elevation,Pool Elevation (ft),2046,July
11,11,Powell.Pool Elevation,08-31-2046 23:59:00,3596.21,Pool Elevation,Pool Elevation (ft),2046,August
11,11,Powell.Pool Elevation,09-30-2046 23:59:00,3593.36,Pool Elevation,Pool Elevation (ft),2046,September
11,11,Powell.Pool Elevation,10-31-2046 23:59:00,3591.63,Pool Elevation,Pool Elevation (ft),2046,October
11,11,Powell.Pool Elevation,11-30-2046 23:59:00,3588.34,Pool Elevation,Pool Elevation (ft),2046,November
11,11,Powell.Pool Elevation,12-31-2046 23:59:00,3583.48,Pool Elevation,Pool Elevation (ft),2046,December
11,11,Powell.Pool Elevation,01-31-2047 23:59:00,3577.41,Pool Elevation,Pool Elevation (ft),2047,January
11,11,Powell.Pool Elevation,02-28-2047 23:59:00,3571.97,Pool Elevation,Pool Elevation (ft),2047,February
11,11,Powell.Pool Elevation,03-31-2047 23:59:00,3567.57,Pool Elevation,Pool Elevation (ft),2047,March
11,11,Powell.Pool Elevation,04-30-2047 23:59:00,3563.75,Pool Elevation,Pool Elevation (ft),2047,April
11,11,Powell.Pool Elevation,05-31-2047 23:59:00,3570.30,Pool Elevation,Pool Elevation (ft),2047,May
11,11,Powell.Pool Elevation,06-30-2047 23:59:00,3580.84,Pool Elevation,Pool Elevation (ft),2047,June
11,11,Powell.Pool Elevation,07-31-2047 23:59:00,3577.30,Pool Elevation,Pool Elevation (ft),2047,July
11,11,Powell.Pool Elevation,08-31-2047 23:59:00,3570.30,Pool Elevation,Pool Elevation (ft),2047,August
11,11,Powell.Pool Elevation,09-30-2047 23:59:00,3567.54,Pool Elevation,Pool Elevation (ft),2047,September
11,11,Powell.Pool Elevation,10-31-2047 23:59:00,3563.43,Pool Elevation,Pool Elevation (ft),2047,October
11,11,Powell.Pool Elevation,11-30-2047 23:59:00,3560.23,Pool Elevation,Pool Elevation (ft),2047,November
11,11,Powell.Pool Elevation,12-31-2047 23:59:00,3555.86,Pool Elevation,Pool Elevation (ft),2047,December
11,11,Powell.Pool Elevation,01-31-2048 23:59:00,3549.95,Pool Elevation,Pool Elevation (ft),2048,January
11,11,Powell.Pool Elevation,02-29-2048 23:59:00,3545.30,Pool Elevation,Pool Elevation (ft),2048,February
11,11,Powell.Pool Elevation,03-31-2048 23:59:00,3543.28,Pool Elevation,Pool Elevation (ft),2048,March
11,11,Powell.Pool Elevation,04-30-2048 23:59:00,3547.47,Pool Elevation,Pool Elevation (ft),2048,April
11,11,Powell.Pool Elevation,05-31-2048 23:59:00,3569.64,Pool Elevation,Pool Elevation (ft),2048,May
11,11,Powell.Pool Elevation,06-30-2048 23:59:00,3601.25,Pool Elevation,Pool Elevation (ft),2048,June
11,11,Powell.Pool Elevation,07-31-2048 23:59:00,3613.81,Pool Elevation,Pool Elevation (ft),2048,July
11,11,Powell.Pool Elevation,08-31-2048 23:59:00,3610.91,Pool Elevation,Pool Elevation (ft),2048,August
11,11,Powell.Pool Elevation,09-30-2048 23:59:00,3607.63,Pool Elevation,Pool Elevation (ft),2048,September
11,11,Powell.Pool Elevation,10-31-2048 23:59:00,3604.34,Pool Elevation,Pool Elevation (ft),2048,October
11,11,Powell.Pool Elevation,11-30-2048 23:59:00,3601.95,Pool Elevation,Pool Elevation (ft),2048,November
11,11,Powell.Pool Elevation,12-31-2048 23:59:00,3598.51,Pool Elevation,Pool Elevation (ft),2048,December
11,11,Powell.Pool Elevation,01-31-2049 23:59:00,3593.58,Pool Elevation,Pool Elevation (ft),2049,January
11,11,Powell.Pool Elevation,02-28-2049 23:59:00,3589.01,Pool Elevation,Pool Elevation (ft),2049,February
11,11,Powell.Pool Elevation,03-31-2049 23:59:00,3584.43,Pool Elevation,Pool Elevation (ft),2049,March
11,11,Powell.Pool Elevation,04-30-2049 23:59:00,3581.26,Pool Elevation,Pool Elevation (ft),2049,April
11,11,Powell.Pool Elevation,05-31-2049 23:59:00,3578.74,Pool Elevation,Pool Elevation (ft),2049,May
11,11,Powell.Pool Elevation,06-30-2049 23:59:00,3575.67,Pool Elevation,Pool Elevation (ft),2049,June
11,11,Powell.Pool Elevation,07-31-2049 23:59:00,3569.72,Pool Elevation,Pool Elevation (ft),2049,July
11,11,Powell.Pool Elevation,08-31-2049 23:59:00,3562.08,Pool Elevation,Pool Elevation (ft),2049,August
11,11,Powell.Pool Elevation,09-30-2049 23:59:00,3558.46,Pool Elevation,Pool Elevation (ft),2049,September
11,11,Powell.Pool Elevation,10-31-2049 23:59:00,3553.45,Pool Elevation,Pool Elevation (ft),2049,October
11,11,Powell.Pool Elevation,11-30-2049 23:59:00,3549.96,Pool Elevation,Pool Elevation (ft),2049,November
11,11,Powell.Pool Elevation,12-31-2049 23:59:00,3544.14,Pool Elevation,Pool Elevation (ft),2049,December
11,11,Powell.Pool Elevation,01-31-2050 23:59:00,3537.88,Pool Elevation,Pool Elevation (ft),2050,January
11,11,Powell.Pool Elevation,02-28-2050 23:59:00,3532.74,Pool Elevation,Pool Elevation (ft),2050,February
11,11,Powell.Pool Elevation,03-31-2050 23:59:00,3529.07,Pool Elevation,Pool Elevation (ft),2050,March
11,11,Powell.Pool Elevation,04-30-2050 23:59:00,3527.15,Pool Elevation,Pool Elevation (ft),2050,April
11,11,Powell.Pool Elevation,05-31-2050 23:59:00,3540.64,Pool Elevation,Pool Elevation (ft),2050,May
11,11,Powell.Pool Elevation,06-30-2050 23:59:00,3545.96,Pool Elevation,Pool Elevation (ft),2050,June
11,11,Powell.Pool Elevation,07-31-2050 23:59:00,3541.29,Pool Elevation,Pool Elevation (ft),2050,July
11,11,Powell.Pool Elevation,08-31-2050 23:59:00,3535.35,Pool Elevation,Pool Elevation (ft),2050,August
11,11,Powell.Pool Elevation,09-30-2050 23:59:00,3531.45,Pool Elevation,Pool Elevation (ft),2050,September
11,11,Powell.Pool Elevation,10-31-2050 23:59:00,3528.16,Pool Elevation,Pool Elevation (ft),2050,October
11,11,Powell.Pool Elevation,11-30-2050 23:59:00,3525.97,Pool Elevation,Pool Elevation (ft),2050,November
11,11,Powell.Pool Elevation,12-31-2050 23:59:00,3522.65,Pool Elevation,Pool Elevation (ft),2050,December
11,11,Powell.Pool Elevation,01-31-2051 23:59:00,3520.38,Pool Elevation,Pool Elevation (ft),2051,January
11,11,Powell.Pool Elevation,02-28-2051 23:59:00,3519.67,Pool Elevation,Pool Elevation (ft),2051,February
11,11,Powell.Pool Elevation,03-31-2051 23:59:00,3523.15,Pool Elevation,Pool Elevation (ft),2051,March
11,11,Powell.Pool Elevation,04-30-2051 23:59:00,3527.52,Pool Elevation,Pool Elevation (ft),2051,April
11,11,Powell.Pool Elevation,05-31-2051 23:59:00,3541.56,Pool Elevation,Pool Elevation (ft),2051,May
11,11,Powell.Pool Elevation,06-30-2051 23:59:00,3547.19,Pool Elevation,Pool Elevation (ft),2051,June
11,11,Powell.Pool Elevation,07-31-2051 23:59:00,3545.65,Pool Elevation,Pool Elevation (ft),2051,July
11,11,Powell.Pool Elevation,08-31-2051 23:59:00,3543.07,Pool Elevation,Pool Elevation (ft),2051,August
11,11,Powell.Pool Elevation,09-30-2051 23:59:00,3541.39,Pool Elevation,Pool Elevation (ft),2051,September
11,11,Powell.Pool Elevation,10-31-2051 23:59:00,3540.51,Pool Elevation,Pool Elevation (ft),2051,October
11,11,Powell.Pool Elevation,11-30-2051 23:59:00,3538.90,Pool Elevation,Pool Elevation (ft),2051,November
11,11,Powell.Pool Elevation,12-31-2051 23:59:00,3536.92,Pool Elevation,Pool Elevation (ft),2051,December
11,11,Powell.Pool Elevation,01-31-2052 23:59:00,3532.75,Pool Elevation,Pool Elevation (ft),2052,January
11,11,Powell.Pool Elevation,02-29-2052 23:59:00,3529.00,Pool Elevation,Pool Elevation (ft),2052,February
11,11,Powell.Pool Elevation,03-31-2052 23:59:00,3526.92,Pool Elevation,Pool Elevation (ft),2052,March
11,11,Powell.Pool Elevation,04-30-2052 23:59:00,3525.46,Pool Elevation,Pool Elevation (ft),2052,April
11,11,Powell.Pool Elevation,05-31-2052 23:59:00,3538.11,Pool Elevation,Pool Elevation (ft),2052,May
11,11,Powell.Pool Elevation,06-30-2052 23:59:00,3553.07,Pool Elevation,Pool Elevation (ft),2052,June
11,11,Powell.Pool Elevation,07-31-2052 23:59:00,3552.51,Pool Elevation,Pool Elevation (ft),2052,July
11,11,Powell.Pool Elevation,08-31-2052 23:59:00,3548.00,Pool Elevation,Pool Elevation (ft),2052,August
11,11,Powell.Pool Elevation,09-30-2052 23:59:00,3547.23,Pool Elevation,Pool Elevation (ft),2052,September
11,11,Powell.Pool Elevation,10-31-2052 23:59:00,3544.27,Pool Elevation,Pool Elevation (ft),2052,October
11,11,Powell.Pool Elevation,11-30-2052 23:59:00,3542.52,Pool Elevation,Pool Elevation (ft),2052,November
11,11,Powell.Pool Elevation,12-31-2052 23:59:00,3539.62,Pool Elevation,Pool Elevation (ft),2052,December
11,11,Powell.Pool Elevation,01-31-2053 23:59:00,3536.41,Pool Elevation,Pool Elevation (ft),2053,January
11,11,Powell.Pool Elevation,02-28-2053 23:59:00,3533.76,Pool Elevation,Pool Elevation (ft),2053,February
11,11,Powell.Pool Elevation,03-31-2053 23:59:00,3532.96,Pool Elevation,Pool Elevation (ft),2053,March
11,11,Powell.Pool Elevation,04-30-2053 23:59:00,3534.76,Pool Elevation,Pool Elevation (ft),2053,April
11,11,Powell.Pool Elevation,05-31-2053 23:59:00,3536.36,Pool Elevation,Pool Elevation (ft),2053,May
11,11,Powell.Pool Elevation,06-30-2053 23:59:00,3535.47,Pool Elevation,Pool Elevation (ft),2053,June
11,11,Powell.Pool Elevation,07-31-2053 23:59:00,3531.44,Pool Elevation,Pool Elevation (ft),2053,July
11,11,Powell.Pool Elevation,08-31-2053 23:59:00,3526.21,Pool Elevation,Pool Elevation (ft),2053,August
11,11,Powell.Pool Elevation,09-30-2053 23:59:00,3522.01,Pool Elevation,Pool Elevation (ft),2053,September
11,11,Powell.Pool Elevation,10-31-2053 23:59:00,3519.16,Pool Elevation,Pool Elevation (ft),2053,October
11,11,Powell.Pool Elevation,11-30-2053 23:59:00,3516.71,Pool Elevation,Pool Elevation (ft),2053,November
11,11,Powell.Pool Elevation,12-31-2053 23:59:00,3512.65,Pool Elevation,Pool Elevation (ft),2053,December
11,11,Powell.Pool Elevation,01-31-2054 23:59:00,3509.18,Pool Elevation,Pool Elevation (ft),2054,January
11,11,Powell.Pool Elevation,02-28-2054 23:59:00,3507.33,Pool Elevation,Pool Elevation (ft),2054,February
11,11,Powell.Pool Elevation,03-31-2054 23:59:00,3508.84,Pool Elevation,Pool Elevation (ft),2054,March
11,11,Powell.Pool Elevation,04-30-2054 23:59:00,3515.86,Pool Elevation,Pool Elevation (ft),2054,April
11,11,Powell.Pool Elevation,05-31-2054 23:59:00,3547.99,Pool Elevation,Pool Elevation (ft),2054,May
11,11,Powell.Pool Elevation,06-30-2054 23:59:00,3584.03,Pool Elevation,Pool Elevation (ft),2054,June
11,11,Powell.Pool Elevation,07-31-2054 23:59:00,3598.00,Pool Elevation,Pool Elevation (ft),2054,July
11,11,Powell.Pool Elevation,08-31-2054 23:59:00,3597.57,Pool Elevation,Pool Elevation (ft),2054,August
11,11,Powell.Pool Elevation,09-30-2054 23:59:00,3596.08,Pool Elevation,Pool Elevation (ft),2054,September
11,11,Powell.Pool Elevation,10-31-2054 23:59:00,3592.89,Pool Elevation,Pool Elevation (ft),2054,October
11,11,Powell.Pool Elevation,11-30-2054 23:59:00,3590.66,Pool Elevation,Pool Elevation (ft),2054,November
11,11,Powell.Pool Elevation,12-31-2054 23:59:00,3587.43,Pool Elevation,Pool Elevation (ft),2054,December
11,11,Powell.Pool Elevation,01-31-2055 23:59:00,3583.40,Pool Elevation,Pool Elevation (ft),2055,January
11,11,Powell.Pool Elevation,02-28-2055 23:59:00,3580.87,Pool Elevation,Pool Elevation (ft),2055,February
11,11,Powell.Pool Elevation,03-31-2055 23:59:00,3580.98,Pool Elevation,Pool Elevation (ft),2055,March
11,11,Powell.Pool Elevation,04-30-2055 23:59:00,3582.48,Pool Elevation,Pool Elevation (ft),2055,April
11,11,Powell.Pool Elevation,05-31-2055 23:59:00,3591.40,Pool Elevation,Pool Elevation (ft),2055,May
11,11,Powell.Pool Elevation,06-30-2055 23:59:00,3594.16,Pool Elevation,Pool Elevation (ft),2055,June
11,11,Powell.Pool Elevation,07-31-2055 23:59:00,3590.86,Pool Elevation,Pool Elevation (ft),2055,July
11,11,Powell.Pool Elevation,08-31-2055 23:59:00,3586.65,Pool Elevation,Pool Elevation (ft),2055,August
11,11,Powell.Pool Elevation,09-30-2055 23:59:00,3583.50,Pool Elevation,Pool Elevation (ft),2055,September
11,11,Powell.Pool Elevation,10-31-2055 23:59:00,3580.94,Pool Elevation,Pool Elevation (ft),2055,October
11,11,Powell.Pool Elevation,11-30-2055 23:59:00,3577.65,Pool Elevation,Pool Elevation (ft),2055,November
11,11,Powell.Pool Elevation,12-31-2055 23:59:00,3573.55,Pool Elevation,Pool Elevation (ft),2055,December
11,11,Powell.Pool Elevation,01-31-2056 23:59:00,3568.31,Pool Elevation,Pool Elevation (ft),2056,January
11,11,Powell.Pool Elevation,02-29-2056 23:59:00,3564.16,Pool Elevation,Pool Elevation (ft),2056,February
11,11,Powell.Pool Elevation,03-31-2056 23:59:00,3560.02,Pool Elevation,Pool Elevation (ft),2056,March
11,11,Powell.Pool Elevation,04-30-2056 23:59:00,3560.17,Pool Elevation,Pool Elevation (ft),2056,April
11,11,Powell.Pool Elevation,05-31-2056 23:59:00,3584.66,Pool Elevation,Pool Elevation (ft),2056,May
11,11,Powell.Pool Elevation,06-30-2056 23:59:00,3597.86,Pool Elevation,Pool Elevation (ft),2056,June
11,11,Powell.Pool Elevation,07-31-2056 23:59:00,3598.57,Pool Elevation,Pool Elevation (ft),2056,July
11,11,Powell.Pool Elevation,08-31-2056 23:59:00,3592.29,Pool Elevation,Pool Elevation (ft),2056,August
11,11,Powell.Pool Elevation,09-30-2056 23:59:00,3588.44,Pool Elevation,Pool Elevation (ft),2056,September
11,11,Powell.Pool Elevation,10-31-2056 23:59:00,3584.72,Pool Elevation,Pool Elevation (ft),2056,October
11,11,Powell.Pool Elevation,11-30-2056 23:59:00,3581.36,Pool Elevation,Pool Elevation (ft),2056,November
11,11,Powell.Pool Elevation,12-31-2056 23:59:00,3576.34,Pool Elevation,Pool Elevation (ft),2056,December
11,11,Powell.Pool Elevation,01-31-2057 23:59:00,3571.10,Pool Elevation,Pool Elevation (ft),2057,January
11,11,Powell.Pool Elevation,02-28-2057 23:59:00,3567.12,Pool Elevation,Pool Elevation (ft),2057,February
11,11,Powell.Pool Elevation,03-31-2057 23:59:00,3563.81,Pool Elevation,Pool Elevation (ft),2057,March
